You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. If you see this, DO NOT PANIC! This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thouroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
Parsed arguments:
 +--------------------------------------------------------+-----------+-----------------+------------+--------+-------+------+------------+--------+-----------+--------------------+---------+---+----+---------+
| data_dir                                               | peft_type | task            | batch_size | epochs | lr    | seed | add_prefix | device | save_freq | num_virtual_tokens | balance | r | la | sep_tok |
+--------------------------------------------------------+-----------+-----------------+------------+--------+-------+------+------------+--------+-----------+--------------------+---------+---+----+---------+
| data/datasets/entity_matching/structured/Amazon-Google | lora      | entity_matching | 8          | 100    | 0.001 | 1234 | False      | cuda   | 10        | 50                 | False   | 8 | 8  | .       |
+--------------------------------------------------------+-----------+-----------------+------------+--------+-------+------+------------+--------+-----------+--------------------+---------+---+----+---------+
trainable params: 2,359,296 || all params: 740,027,392 || trainable%: 0.31881198257050464
Epoch: 0 | Train Loss: 0.2240 | Val Loss: 0.0710 | Train Acc: 0.9014 | Val Acc: 0.9355 | Train F1: 0.3648 | Val F1: 0.6740 | Train Time: 206.19470024108887 secs
Epoch: 18 | Train Loss: 0.1518 | Val Loss: 0.1221 | Train Acc: 0.8982 | Val Acc: 0.8980 | Train F1: 0.0308 | Val F1: 0.0000 | Train Time: 133.07278680801392 secs
Epoch: 19 | Train Loss: 0.1546 | Val Loss: 0.1274 | Train Acc: 0.8961 | Val Acc: 0.8980 | Train F1: 0.0070 | Val F1: 0.0000 | Train Time: 133.15313124656677 secs
Epoch: 20 | Train Loss: 0.1548 | Val Loss: 0.1218 | Train Acc: 0.8977 | Val Acc: 0.8980 | Train F1: 0.0175 | Val F1: 0.0000 | Train Time: 132.8126735687256 secs
Epoch: 21 | Train Loss: 0.1553 | Val Loss: 0.1251 | Train Acc: 0.8955 | Val Acc: 0.8980 | Train F1: 0.0052 | Val F1: 0.0000 | Train Time: 132.93097829818726 secs
Epoch: 22 | Train Loss: 0.1546 | Val Loss: 0.1496 | Train Acc: 0.8974 | Val Acc: 0.8980 | Train F1: 0.0291 | Val F1: 0.0000 | Train Time: 133.22466588020325 secs
Epoch: 23 | Train Loss: 0.1519 | Val Loss: 0.1155 | Train Acc: 0.8982 | Val Acc: 0.8984 | Train F1: 0.0151 | Val F1: 0.0154 | Train Time: 133.40677618980408 secs
Saving model with validation F1: 0.015384615384615384 at epoch: 23
Epoch: 24 | Train Loss: 0.1488 | Val Loss: 0.1244 | Train Acc: 0.8966 | Val Acc: 0.8980 | Train F1: 0.0275 | Val F1: 0.0000 | Train Time: 132.7443413734436 secs
Epoch: 25 | Train Loss: 0.1486 | Val Loss: 0.1490 | Train Acc: 0.8963 | Val Acc: 0.8980 | Train F1: 0.0362 | Val F1: 0.0000 | Train Time: 132.66614937782288 secs
Epoch: 26 | Train Loss: 0.1468 | Val Loss: 0.1111 | Train Acc: 0.8963 | Val Acc: 0.8980 | Train F1: 0.0445 | Val F1: 0.0085 | Train Time: 132.71150088310242 secs
Epoch: 27 | Train Loss: 0.1481 | Val Loss: 0.1291 | Train Acc: 0.8960 | Val Acc: 0.8980 | Train F1: 0.0325 | Val F1: 0.0000 | Train Time: 132.33189725875854 secs
Epoch: 28 | Train Loss: 0.1506 | Val Loss: 0.1721 | Train Acc: 0.8979 | Val Acc: 0.8980 | Train F1: 0.0252 | Val F1: 0.0000 | Train Time: 132.35201120376587 secs
Epoch: 29 | Train Loss: 0.1429 | Val Loss: 0.1188 | Train Acc: 0.8998 | Val Acc: 0.8975 | Train F1: 0.0781 | Val F1: 0.0000 | Train Time: 132.46800994873047 secs
Epoch: 30 | Train Loss: 0.1413 | Val Loss: 0.1362 | Train Acc: 0.8966 | Val Acc: 0.8980 | Train F1: 0.0582 | Val F1: 0.0000 | Train Time: 132.46653056144714 secs
Epoch: 31 | Train Loss: 0.1430 | Val Loss: 0.1545 | Train Acc: 0.8970 | Val Acc: 0.8980 | Train F1: 0.0756 | Val F1: 0.0000 | Train Time: 132.10153031349182 secs
Epoch: 32 | Train Loss: 0.1418 | Val Loss: 0.1365 | Train Acc: 0.8967 | Val Acc: 0.8980 | Train F1: 0.0616 | Val F1: 0.0000 | Train Time: 132.3719232082367 secs
Epoch: 33 | Train Loss: 0.1404 | Val Loss: 0.1125 | Train Acc: 0.8977 | Val Acc: 0.8984 | Train F1: 0.0859 | Val F1: 0.0085 | Train Time: 132.15095925331116 secs
Epoch: 34 | Train Loss: 0.1376 | Val Loss: 0.1130 | Train Acc: 0.8995 | Val Acc: 0.8980 | Train F1: 0.1233 | Val F1: 0.0085 | Train Time: 132.10018110275269 secs
Epoch: 35 | Train Loss: 0.1374 | Val Loss: 0.1019 | Train Acc: 0.8986 | Val Acc: 0.9263 | Train F1: 0.1073 | Val F1: 0.6202 | Train Time: 131.9604287147522 secs
Saving model with validation F1: 0.6202247191011236 at epoch: 35
Epoch: 36 | Train Loss: 0.1369 | Val Loss: 0.0955 | Train Acc: 0.8995 | Val Acc: 0.9128 | Train F1: 0.1190 | Val F1: 0.3402 | Train Time: 132.15168857574463 secs
Epoch: 37 | Train Loss: 0.1364 | Val Loss: 0.0953 | Train Acc: 0.9008 | Val Acc: 0.9115 | Train F1: 0.1295 | Val F1: 0.3309 | Train Time: 131.914489030838 secs
Epoch: 38 | Train Loss: 0.1347 | Val Loss: 0.1072 | Train Acc: 0.9002 | Val Acc: 0.9019 | Train F1: 0.1416 | Val F1: 0.0796 | Train Time: 131.97479581832886 secs
Epoch: 39 | Train Loss: 0.1357 | Val Loss: 0.0960 | Train Acc: 0.8969 | Val Acc: 0.9110 | Train F1: 0.1106 | Val F1: 0.2792 | Train Time: 131.8239221572876 secs
Epoch: 40 | Train Loss: 0.1312 | Val Loss: 0.1508 | Train Acc: 0.8966 | Val Acc: 0.8980 | Train F1: 0.1179 | Val F1: 0.0000 | Train Time: 131.9950568675995 secs
Epoch: 41 | Train Loss: 0.1306 | Val Loss: 0.0914 | Train Acc: 0.9017 | Val Acc: 0.9123 | Train F1: 0.1800 | Val F1: 0.3065 | Train Time: 131.82185649871826 secs
Epoch: 42 | Train Loss: 0.1289 | Val Loss: 0.0894 | Train Acc: 0.9015 | Val Acc: 0.9202 | Train F1: 0.1678 | Val F1: 0.4903 | Train Time: 130.65176033973694 secs
Epoch: 43 | Train Loss: 0.1273 | Val Loss: 0.0856 | Train Acc: 0.8999 | Val Acc: 0.9241 | Train F1: 0.1785 | Val F1: 0.5714 | Train Time: 132.16630792617798 secs
Epoch: 44 | Train Loss: 0.1297 | Val Loss: 0.0868 | Train Acc: 0.9001 | Val Acc: 0.9263 | Train F1: 0.1750 | Val F1: 0.6269 | Train Time: 132.73975086212158 secs
Saving model with validation F1: 0.6269315673289183 at epoch: 44
Epoch: 45 | Train Loss: 0.1274 | Val Loss: 0.1337 | Train Acc: 0.9046 | Val Acc: 0.8975 | Train F1: 0.2561 | Val F1: 0.0000 | Train Time: 133.15938997268677 secs
Epoch: 46 | Train Loss: 0.1301 | Val Loss: 0.0953 | Train Acc: 0.9041 | Val Acc: 0.9106 | Train F1: 0.2309 | Val F1: 0.2653 | Train Time: 133.15371346473694 secs
Epoch: 47 | Train Loss: 0.1243 | Val Loss: 0.1414 | Train Acc: 0.9021 | Val Acc: 0.8984 | Train F1: 0.2109 | Val F1: 0.0114 | Train Time: 132.88027334213257 secs
Epoch: 48 | Train Loss: 0.1274 | Val Loss: 0.0848 | Train Acc: 0.9017 | Val Acc: 0.9259 | Train F1: 0.2026 | Val F1: 0.6065 | Train Time: 132.76130318641663 secs
Epoch: 49 | Train Loss: 0.1285 | Val Loss: 0.1048 | Train Acc: 0.9003 | Val Acc: 0.9123 | Train F1: 0.1994 | Val F1: 0.3036 | Train Time: 132.90576577186584 secs
Epoch: 50 | Train Loss: 0.1275 | Val Loss: 0.0839 | Train Acc: 0.9001 | Val Acc: 0.9202 | Train F1: 0.1836 | Val F1: 0.4959 | Train Time: 132.61922812461853 secs
Epoch: 51 | Train Loss: 0.1246 | Val Loss: 0.0812 | Train Acc: 0.9031 | Val Acc: 0.9272 | Train F1: 0.2299 | Val F1: 0.6089 | Train Time: 132.95671105384827 secs
Epoch: 52 | Train Loss: 0.1253 | Val Loss: 0.0830 | Train Acc: 0.9041 | Val Acc: 0.9307 | Train F1: 0.2630 | Val F1: 0.6610 | Train Time: 132.90239477157593 secs
Saving model with validation F1: 0.6609808102345416 at epoch: 52
Epoch: 53 | Train Loss: 0.1216 | Val Loss: 0.0975 | Train Acc: 0.9035 | Val Acc: 0.9211 | Train F1: 0.2425 | Val F1: 0.6715 | Train Time: 132.77693724632263 secs
Saving model with validation F1: 0.6715063520871144 at epoch: 53
Epoch: 54 | Train Loss: 0.1207 | Val Loss: 0.0836 | Train Acc: 0.9043 | Val Acc: 0.9228 | Train F1: 0.2794 | Val F1: 0.5305 | Train Time: 133.0480935573578 secs
Epoch: 55 | Train Loss: 0.1192 | Val Loss: 0.0805 | Train Acc: 0.9066 | Val Acc: 0.9289 | Train F1: 0.2991 | Val F1: 0.6034 | Train Time: 133.04964685440063 secs
Epoch: 56 | Train Loss: 0.1183 | Val Loss: 0.0923 | Train Acc: 0.9082 | Val Acc: 0.9246 | Train F1: 0.3311 | Val F1: 0.6894 | Train Time: 132.53220582008362 secs
Saving model with validation F1: 0.6894075403949731 at epoch: 56
Epoch: 57 | Train Loss: 0.1191 | Val Loss: 0.0817 | Train Acc: 0.9054 | Val Acc: 0.9289 | Train F1: 0.2939 | Val F1: 0.6720 | Train Time: 133.1634533405304 secs
Epoch: 58 | Train Loss: 0.1191 | Val Loss: 0.1095 | Train Acc: 0.9089 | Val Acc: 0.9045 | Train F1: 0.3297 | Val F1: 0.1426 | Train Time: 132.84883165359497 secs
Epoch: 59 | Train Loss: 0.1226 | Val Loss: 0.0914 | Train Acc: 0.9063 | Val Acc: 0.9163 | Train F1: 0.3026 | Val F1: 0.3924 | Train Time: 132.8005440235138 secs
Epoch: 60 | Train Loss: 0.1177 | Val Loss: 0.0797 | Train Acc: 0.9043 | Val Acc: 0.9263 | Train F1: 0.2906 | Val F1: 0.6133 | Train Time: 132.91421961784363 secs
Epoch: 61 | Train Loss: 0.1176 | Val Loss: 0.0853 | Train Acc: 0.9105 | Val Acc: 0.9285 | Train F1: 0.3622 | Val F1: 0.6772 | Train Time: 133.05933213233948 secs
Epoch: 62 | Train Loss: 0.1187 | Val Loss: 0.0787 | Train Acc: 0.9057 | Val Acc: 0.9302 | Train F1: 0.3084 | Val F1: 0.6522 | Train Time: 132.6334834098816 secs
Epoch: 63 | Train Loss: 0.1140 | Val Loss: 0.0810 | Train Acc: 0.9111 | Val Acc: 0.9246 | Train F1: 0.3814 | Val F1: 0.5435 | Train Time: 132.96099090576172 secs
Epoch: 64 | Train Loss: 0.1184 | Val Loss: 0.0799 | Train Acc: 0.9044 | Val Acc: 0.9276 | Train F1: 0.2957 | Val F1: 0.5931 | Train Time: 132.89229655265808 secs
Epoch: 65 | Train Loss: 0.1138 | Val Loss: 0.0802 | Train Acc: 0.9097 | Val Acc: 0.9320 | Train F1: 0.3744 | Val F1: 0.6803 | Train Time: 132.77762818336487 secs
Epoch: 66 | Train Loss: 0.1118 | Val Loss: 0.1742 | Train Acc: 0.9076 | Val Acc: 0.8635 | Train F1: 0.3434 | Val F1: 0.5898 | Train Time: 132.78845477104187 secs
Epoch: 67 | Train Loss: 0.1141 | Val Loss: 0.0776 | Train Acc: 0.9078 | Val Acc: 0.9254 | Train F1: 0.3637 | Val F1: 0.6087 | Train Time: 132.83929085731506 secs
Epoch: 68 | Train Loss: 0.1090 | Val Loss: 0.0829 | Train Acc: 0.9124 | Val Acc: 0.9272 | Train F1: 0.4011 | Val F1: 0.5685 | Train Time: 132.82050895690918 secs
Epoch: 69 | Train Loss: 0.1131 | Val Loss: 0.0813 | Train Acc: 0.9097 | Val Acc: 0.9276 | Train F1: 0.3798 | Val F1: 0.5654 | Train Time: 132.61291408538818 secs
Epoch: 70 | Train Loss: 0.1110 | Val Loss: 0.0788 | Train Acc: 0.9107 | Val Acc: 0.9311 | Train F1: 0.3914 | Val F1: 0.6653 | Train Time: 132.72167658805847 secs
Epoch: 71 | Train Loss: 0.1110 | Val Loss: 0.0800 | Train Acc: 0.9110 | Val Acc: 0.9298 | Train F1: 0.4031 | Val F1: 0.6596 | Train Time: 132.6714804172516 secs
Epoch: 72 | Train Loss: 0.1113 | Val Loss: 0.0854 | Train Acc: 0.9102 | Val Acc: 0.9289 | Train F1: 0.3936 | Val F1: 0.6847 | Train Time: 132.23478436470032 secs
Epoch: 73 | Train Loss: 0.1078 | Val Loss: 0.1000 | Train Acc: 0.9127 | Val Acc: 0.9193 | Train F1: 0.4219 | Val F1: 0.6737 | Train Time: 132.53235244750977 secs
Epoch: 74 | Train Loss: 0.1077 | Val Loss: 0.0866 | Train Acc: 0.9123 | Val Acc: 0.9263 | Train F1: 0.4278 | Val F1: 0.6841 | Train Time: 132.22547221183777 secs
Epoch: 75 | Train Loss: 0.1065 | Val Loss: 0.0860 | Train Acc: 0.9155 | Val Acc: 0.9276 | Train F1: 0.4694 | Val F1: 0.6795 | Train Time: 132.4044005870819 secs
Epoch: 76 | Train Loss: 0.1110 | Val Loss: 0.0872 | Train Acc: 0.9079 | Val Acc: 0.9259 | Train F1: 0.3689 | Val F1: 0.6743 | Train Time: 132.4595742225647 secs
Epoch: 77 | Train Loss: 0.1074 | Val Loss: 0.0818 | Train Acc: 0.9149 | Val Acc: 0.9298 | Train F1: 0.4638 | Val F1: 0.6761 | Train Time: 132.48448991775513 secs
Epoch: 78 | Train Loss: 0.1113 | Val Loss: 0.0958 | Train Acc: 0.9059 | Val Acc: 0.9202 | Train F1: 0.3471 | Val F1: 0.6828 | Train Time: 132.26637816429138 secs
Epoch: 79 | Train Loss: 0.1065 | Val Loss: 0.0777 | Train Acc: 0.9105 | Val Acc: 0.9333 | Train F1: 0.4162 | Val F1: 0.6724 | Train Time: 132.7262568473816 secs
Epoch: 80 | Train Loss: 0.1063 | Val Loss: 0.0831 | Train Acc: 0.9139 | Val Acc: 0.9272 | Train F1: 0.4524 | Val F1: 0.6770 | Train Time: 132.5947813987732 secs
Epoch: 81 | Train Loss: 0.1055 | Val Loss: 0.1377 | Train Acc: 0.9143 | Val Acc: 0.8984 | Train F1: 0.4736 | Val F1: 0.6538 | Train Time: 132.49540257453918 secs
Epoch: 82 | Train Loss: 0.1036 | Val Loss: 0.1252 | Train Acc: 0.9153 | Val Acc: 0.9062 | Train F1: 0.4747 | Val F1: 0.6697 | Train Time: 132.4197645187378 secs
Epoch: 83 | Train Loss: 0.0997 | Val Loss: 0.0820 | Train Acc: 0.9203 | Val Acc: 0.9333 | Train F1: 0.5176 | Val F1: 0.6765 | Train Time: 132.5439817905426 secs
Epoch: 84 | Train Loss: 0.0993 | Val Loss: 0.0931 | Train Acc: 0.9181 | Val Acc: 0.9259 | Train F1: 0.5074 | Val F1: 0.6886 | Train Time: 132.41212701797485 secs
Epoch: 85 | Train Loss: 0.1033 | Val Loss: 0.0824 | Train Acc: 0.9153 | Val Acc: 0.9337 | Train F1: 0.4794 | Val F1: 0.6872 | Train Time: 132.6898181438446 secs
Epoch: 86 | Train Loss: 0.1003 | Val Loss: 0.1049 | Train Acc: 0.9239 | Val Acc: 0.9184 | Train F1: 0.5293 | Val F1: 0.6868 | Train Time: 132.70933771133423 secs
Epoch: 87 | Train Loss: 0.0993 | Val Loss: 0.0937 | Train Acc: 0.9198 | Val Acc: 0.9259 | Train F1: 0.5246 | Val F1: 0.6863 | Train Time: 132.33647298812866 secs
Epoch: 88 | Train Loss: 0.1029 | Val Loss: 0.0898 | Train Acc: 0.9197 | Val Acc: 0.9267 | Train F1: 0.5089 | Val F1: 0.6818 | Train Time: 133.121515750885 secs
Epoch: 89 | Train Loss: 0.0982 | Val Loss: 0.0911 | Train Acc: 0.9204 | Val Acc: 0.9298 | Train F1: 0.5256 | Val F1: 0.6933 | Train Time: 133.1870813369751 secs
Saving model with validation F1: 0.6933333333333335 at epoch: 89
Epoch: 90 | Train Loss: 0.1021 | Val Loss: 0.1091 | Train Acc: 0.9152 | Val Acc: 0.9110 | Train F1: 0.4836 | Val F1: 0.6634 | Train Time: 132.74578499794006 secs
Epoch: 91 | Train Loss: 0.1012 | Val Loss: 0.0929 | Train Acc: 0.9155 | Val Acc: 0.9263 | Train F1: 0.4899 | Val F1: 0.6910 | Train Time: 132.79053235054016 secs
Epoch: 92 | Train Loss: 0.1020 | Val Loss: 0.1065 | Train Acc: 0.9168 | Val Acc: 0.9163 | Train F1: 0.4929 | Val F1: 0.6746 | Train Time: 132.79553270339966 secs
Epoch: 93 | Train Loss: 0.0990 | Val Loss: 0.0971 | Train Acc: 0.9188 | Val Acc: 0.9241 | Train F1: 0.5053 | Val F1: 0.6893 | Train Time: 132.94105005264282 secs
Epoch: 94 | Train Loss: 0.0994 | Val Loss: 0.0957 | Train Acc: 0.9158 | Val Acc: 0.9228 | Train F1: 0.4835 | Val F1: 0.6834 | Train Time: 132.7382504940033 secs
Epoch: 95 | Train Loss: 0.0998 | Val Loss: 0.1105 | Train Acc: 0.9158 | Val Acc: 0.9150 | Train F1: 0.4917 | Val F1: 0.6766 | Train Time: 132.9000599384308 secs
Epoch: 96 | Train Loss: 0.0943 | Val Loss: 0.0906 | Train Acc: 0.9242 | Val Acc: 0.9246 | Train F1: 0.5573 | Val F1: 0.6778 | Train Time: 132.65145611763 secs
Epoch: 97 | Train Loss: 0.0967 | Val Loss: 0.0993 | Train Acc: 0.9214 | Val Acc: 0.9202 | Train F1: 0.5238 | Val F1: 0.6784 | Train Time: 132.41808557510376 secs
Epoch: 98 | Train Loss: 0.0974 | Val Loss: 0.1004 | Train Acc: 0.9200 | Val Acc: 0.9193 | Train F1: 0.5242 | Val F1: 0.6749 | Train Time: 132.67840552330017 secs
Epoch: 99 | Train Loss: 0.0955 | Val Loss: 0.1027 | Train Acc: 0.9230 | Val Acc: 0.9189 | Train F1: 0.5396 | Val F1: 0.6782 | Train Time: 132.75091338157654 secs
The predictive performance on test data of Amazon-Google is: {'precision': 0.6654676258992805, 'recall': 0.7905982905982906, 'accuracy': 0.9380723942433493, 'f1': 0.72265625}
You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. If you see this, DO NOT PANIC! This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thouroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
Parsed arguments:
 +--------------------------------------------------------+-----------+-----------------+------------+--------+-----+------+------------+--------+-----------+--------------------+---------+---+----+---------+
| data_dir                                               | peft_type | task            | batch_size | epochs | lr  | seed | add_prefix | device | save_freq | num_virtual_tokens | balance | r | la | sep_tok |
+--------------------------------------------------------+-----------+-----------------+------------+--------+-----+------+------------+--------+-----------+--------------------+---------+---+----+---------+
| data/datasets/entity_matching/structured/Amazon-Google | prompt    | entity_matching | 8          | 100    | 0.2 | 1234 | False      | cuda   | 10        | 50                 | False   | 8 | 8  | .       |
+--------------------------------------------------------+-----------+-----------------+------------+--------+-----+------+------------+--------+-----------+--------------------+---------+---+----+---------+
trainable params: 102,400 || all params: 737,770,496 || trainable%: 0.01387965506281238
Epoch: 0 | Train Loss: 2.7635 | Val Loss: 0.1818 | Train Acc: 0.7338 | Val Acc: 0.8980 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 271.170382976532 secs
Epoch: 1 | Train Loss: 0.2056 | Val Loss: 0.1893 | Train Acc: 0.8918 | Val Acc: 0.8980 | Train F1: 0.0060 | Val F1: 0.0000 | Train Time: 285.5869777202606 secs
Epoch: 2 | Train Loss: 0.2016 | Val Loss: 0.1719 | Train Acc: 0.8935 | Val Acc: 0.8980 | Train F1: 0.0030 | Val F1: 0.0000 | Train Time: 287.0196325778961 secs
Epoch: 3 | Train Loss: 0.1941 | Val Loss: 0.1746 | Train Acc: 0.8910 | Val Acc: 0.8980 | Train F1: 0.0028 | Val F1: 0.0000 | Train Time: 286.0894343852997 secs
Epoch: 4 | Train Loss: 0.1838 | Val Loss: 0.1540 | Train Acc: 0.8926 | Val Acc: 0.8980 | Train F1: 0.0001 | Val F1: 0.0000 | Train Time: 286.92145466804504 secs
Epoch: 5 | Train Loss: 0.1768 | Val Loss: 0.1600 | Train Acc: 0.8941 | Val Acc: 0.8980 | Train F1: 0.0049 | Val F1: 0.0000 | Train Time: 286.0581910610199 secs
Epoch: 6 | Train Loss: 0.1712 | Val Loss: 0.1382 | Train Acc: 0.8942 | Val Acc: 0.8980 | Train F1: 0.0069 | Val F1: 0.0000 | Train Time: 286.0018484592438 secs
Epoch: 7 | Train Loss: 0.1830 | Val Loss: 0.1385 | Train Acc: 0.8923 | Val Acc: 0.8980 | Train F1: 0.0100 | Val F1: 0.0000 | Train Time: 287.4363331794739 secs
Epoch: 8 | Train Loss: 0.1673 | Val Loss: 0.1400 | Train Acc: 0.8948 | Val Acc: 0.8980 | Train F1: 0.0254 | Val F1: 0.0000 | Train Time: 286.6204800605774 secs
Epoch: 9 | Train Loss: 0.1622 | Val Loss: 0.1366 | Train Acc: 0.8948 | Val Acc: 0.9176 | Train F1: 0.0427 | Val F1: 0.5287 | Train Time: 286.5707006454468 secs
Saving model with validation F1: 0.5286783042394015 at epoch: 9
Epoch: 10 | Train Loss: 0.1490 | Val Loss: 0.1407 | Train Acc: 0.8969 | Val Acc: 0.8731 | Train F1: 0.1163 | Val F1: 0.5516 | Train Time: 287.69006538391113 secs
Saving model with validation F1: 0.551617873651772 at epoch: 10
Epoch: 11 | Train Loss: 0.1416 | Val Loss: 0.1633 | Train Acc: 0.9012 | Val Acc: 0.8504 | Train F1: 0.1972 | Val F1: 0.5308 | Train Time: 287.21535778045654 secs
Epoch: 12 | Train Loss: 0.1306 | Val Loss: 0.0999 | Train Acc: 0.9072 | Val Acc: 0.9089 | Train F1: 0.3293 | Val F1: 0.5795 | Train Time: 287.4105501174927 secs
Saving model with validation F1: 0.579476861167002 at epoch: 12
Epoch: 13 | Train Loss: 0.1261 | Val Loss: 0.2128 | Train Acc: 0.9065 | Val Acc: 0.8142 | Train F1: 0.3634 | Val F1: 0.5092 | Train Time: 287.1949565410614 secs
Epoch: 14 | Train Loss: 0.1236 | Val Loss: 0.1335 | Train Acc: 0.9050 | Val Acc: 0.8809 | Train F1: 0.3628 | Val F1: 0.5806 | Train Time: 285.80844712257385 secs
Saving model with validation F1: 0.5806451612903226 at epoch: 14
Epoch: 15 | Train Loss: 0.1204 | Val Loss: 0.1141 | Train Acc: 0.9065 | Val Acc: 0.8840 | Train F1: 0.3662 | Val F1: 0.5870 | Train Time: 286.0046980381012 secs
Saving model with validation F1: 0.5869565217391305 at epoch: 15
Epoch: 16 | Train Loss: 0.1109 | Val Loss: 0.0926 | Train Acc: 0.9095 | Val Acc: 0.9180 | Train F1: 0.4575 | Val F1: 0.6132 | Train Time: 286.9205205440521 secs
Saving model with validation F1: 0.6131687242798353 at epoch: 16
Epoch: 17 | Train Loss: 0.1119 | Val Loss: 0.1063 | Train Acc: 0.9110 | Val Acc: 0.8932 | Train F1: 0.4839 | Val F1: 0.6055 | Train Time: 286.9130504131317 secs
Epoch: 18 | Train Loss: 0.1062 | Val Loss: 0.0941 | Train Acc: 0.9140 | Val Acc: 0.9154 | Train F1: 0.4874 | Val F1: 0.6284 | Train Time: 286.618528842926 secs
Saving model with validation F1: 0.6283524904214559 at epoch: 18
Epoch: 19 | Train Loss: 0.1062 | Val Loss: 0.1490 | Train Acc: 0.9152 | Val Acc: 0.8648 | Train F1: 0.5088 | Val F1: 0.5845 | Train Time: 286.4889757633209 secs
Epoch: 20 | Train Loss: 0.1033 | Val Loss: 0.0861 | Train Acc: 0.9153 | Val Acc: 0.9184 | Train F1: 0.5126 | Val F1: 0.6237 | Train Time: 286.8922393321991 secs
Epoch: 21 | Train Loss: 0.1003 | Val Loss: 0.0870 | Train Acc: 0.9210 | Val Acc: 0.9123 | Train F1: 0.5516 | Val F1: 0.6352 | Train Time: 286.04089975357056 secs
Saving model with validation F1: 0.6352087114337568 at epoch: 21
Epoch: 22 | Train Loss: 0.0985 | Val Loss: 0.0998 | Train Acc: 0.9207 | Val Acc: 0.9054 | Train F1: 0.5573 | Val F1: 0.6413 | Train Time: 286.2359776496887 secs
Saving model with validation F1: 0.6413223140495867 at epoch: 22
Epoch: 23 | Train Loss: 0.0963 | Val Loss: 0.1074 | Train Acc: 0.9182 | Val Acc: 0.8932 | Train F1: 0.5497 | Val F1: 0.6327 | Train Time: 286.64506483078003 secs
Epoch: 24 | Train Loss: 0.0930 | Val Loss: 0.0906 | Train Acc: 0.9232 | Val Acc: 0.9267 | Train F1: 0.5769 | Val F1: 0.6471 | Train Time: 285.32417583465576 secs
Saving model with validation F1: 0.6470588235294118 at epoch: 24
Epoch: 25 | Train Loss: 0.0927 | Val Loss: 0.0766 | Train Acc: 0.9238 | Val Acc: 0.9289 | Train F1: 0.5913 | Val F1: 0.6433 | Train Time: 285.9971787929535 secs
Epoch: 26 | Train Loss: 0.0912 | Val Loss: 0.0769 | Train Acc: 0.9229 | Val Acc: 0.9232 | Train F1: 0.5814 | Val F1: 0.6753 | Train Time: 285.65869188308716 secs
Saving model with validation F1: 0.6752767527675276 at epoch: 26
Epoch: 27 | Train Loss: 0.0880 | Val Loss: 0.0817 | Train Acc: 0.9273 | Val Acc: 0.9320 | Train F1: 0.6130 | Val F1: 0.6564 | Train Time: 286.510240316391 secs
Epoch: 28 | Train Loss: 0.0863 | Val Loss: 0.0872 | Train Acc: 0.9241 | Val Acc: 0.9163 | Train F1: 0.5985 | Val F1: 0.6746 | Train Time: 287.1578800678253 secs
Epoch: 29 | Train Loss: 0.0836 | Val Loss: 0.0783 | Train Acc: 0.9260 | Val Acc: 0.9298 | Train F1: 0.6141 | Val F1: 0.6508 | Train Time: 286.6410586833954 secs
Epoch: 30 | Train Loss: 0.0835 | Val Loss: 0.0817 | Train Acc: 0.9287 | Val Acc: 0.9246 | Train F1: 0.6231 | Val F1: 0.6938 | Train Time: 286.5432085990906 secs
Saving model with validation F1: 0.6938053097345133 at epoch: 30
Epoch: 31 | Train Loss: 0.0801 | Val Loss: 0.0856 | Train Acc: 0.9315 | Val Acc: 0.9276 | Train F1: 0.6413 | Val F1: 0.6926 | Train Time: 285.2562701702118 secs
Epoch: 32 | Train Loss: 0.0796 | Val Loss: 0.0799 | Train Acc: 0.9312 | Val Acc: 0.9328 | Train F1: 0.6387 | Val F1: 0.6818 | Train Time: 286.21469020843506 secs
Epoch: 33 | Train Loss: 0.0794 | Val Loss: 0.0859 | Train Acc: 0.9292 | Val Acc: 0.9259 | Train F1: 0.6313 | Val F1: 0.6975 | Train Time: 286.00390791893005 secs
Saving model with validation F1: 0.697508896797153 at epoch: 33
Epoch: 34 | Train Loss: 0.0791 | Val Loss: 0.0789 | Train Acc: 0.9350 | Val Acc: 0.9276 | Train F1: 0.6672 | Val F1: 0.7004 | Train Time: 285.051721572876 secs
Saving model with validation F1: 0.700361010830325 at epoch: 34
Epoch: 35 | Train Loss: 0.0759 | Val Loss: 0.0850 | Train Acc: 0.9331 | Val Acc: 0.9341 | Train F1: 0.6557 | Val F1: 0.7068 | Train Time: 286.61921095848083 secs
Saving model with validation F1: 0.7067961165048544 at epoch: 35
